giftCardId,merchantName,giftCardTitle,officialUrl,websiteUrl,officialStatus,officialTitle,officialDescription,officialHeadings,websiteStatus,websiteTitle,websiteDescription,websiteHeadings,errors
cmta1lmrm00pwq8iykcovjeo1,Justbrazilstore,Justbrazilstore Gift Card,https://www.justbrazilstore.gr/products/gift-card,https://justbrazilstore.gr,200,Gift Card,Shopping for someone else but not sure what to give them? Give them the gift of choice with a just-brazil gift card. They are delivered by email and contain instructions to redeem them at checkout. In the 'Notes' you may write anything you wish and we will make sure to write your wishes on the card.,Spring Stripes Green Crop Top | Alexa Fern Cropped Pants | Desis Embroidered Sailor White Shirt | Justbrazil Studio | Day Dream Silk Scarf | 10% on first order | Gift Card | Notification | You May Also Like | Company | Customer Care | Information | Social media | Cart (0) | Product Added to Cart Correctly | Subtotal | Account | Welcome to Your Account,200,JUSTBRAZIL,Represents the mixture of cultures in Brazil from all over the world!,Spring Stripes Green Crop Top | Alexa Fern Cropped Pants | Desis Embroidered Sailor White Shirt | Justbrazil Studio | Day Dream Silk Scarf | 10% on first order | Duke Embroidered Shirt | Lasso Knit Polo Chocolate | La Rosa Jacquard Bomber Jacket | CELIA B | FARM RIO | Farm Rio Kids | Thousand Hearts Dress | Toucan Colors Shorts | Toucan Colors Blouse | Illustrated Print Dress | Blue Vertical Garden Jumpsuit | Forest Night Print Dress | Garden Scarf Print Top | Garden Scarf Print Shorts | Seed Scarf Print Dress | Warm Hug Printed T-Shirt | Cherry Scarf Print Dress | Cherry Polka Dot Dress,
cmta1n88i00w2q8iyediptv4s,Kaelego,Gift card-50,https://kaelego.gr/gift-card/,https://kaelego.gr,,,,,200,kaelego.gr Handmade premium natural candles – Φυτικά κεριά,Kaelego – Handmade premium natural candles – Χειροποίητα φυτικά κεριά κορυφαίας ποιότητας – Διαλέξτε ανάμεσα σε πανέμορφα σχέδια & υπέροχα αρώματα που διαρκούν,Search | Cart | Handpicked for You | Abstract Easter Candle – Special Fluo Edition | Coral | Shell | Dream. Believe. Dare. Do. | All in Pink! | The Dark Knight | Juliet | Islands | Maison Melts | Blooming Stripes | The Breaking Point | Origami Blossom | Red Velvet Cake | Cookie Melts | Bueno Bites | Central Perk: Limited Edition | Pumpkin Garden | Taken | La Musa | Peach Serenity Easter Special | Loving Mug,This operation was aborted
cmtb7854p0069dkiyksq1j4oy,Kakiasoptics,Δωροκάρτα | Gift card,https://kakiasoptics.gr/products/gift-card/,https://kakiasoptics.gr,200,Δωροκάρτα | Gift card - kakiasoptics.gr,,Δωροκάρτα | Gift card | €0.00 inc. VAT | με ΦΠΑ | Contact Us | Leave Feedback,200,- kakiasoptics.gr,"Πολυεστιακοί φακοί, Γυαλιά οράσεως, Γυαλιά ηλίου, Φακοί επαφής",,
cmta1gpbv006mq8iyibjbd4ff,Kaktos,ΔΩΡΟΚΑΡΤΑ,https://www.kaktos.gr/product/dorokarta/,https://kaktos.gr,200,ΔΩΡΟΚΑΡΤΑ - Εκδόσεις Κάκτος,,ΔΩΡΟΚΑΡΤΑ | Μπορεί επίσης να σας αρέσουν | Οι προκηρύξεις της 17 Νοέμβρη | Σειρά Πλάτωνος Πολιτεία | Τα Εις εαυτόν (Επίτομο) – Μάρκος Αυρήλιος | Ηθικά Νικομάχεια (3 τόμοι) | Σειρά Θουκυδίδης – Δεμένο (4 τόμοι),200,Home - Εκδόσεις Κάκτος,"Εκδόσεις ΚΑΚΤΟΣ, home page. Βρες όλα τα βιβλία των Εκδόσεων ΚΑΚΤΟΣ. Αρχαία Ελληνική Γραμματεία. Λογοτεχνία. Βιβλία γνώσης. Αυτοβελτίωση.",Home | Νέες κυκλοφορίες | Ίκαρος και Έλλη στο μεγάλο ταξίδι | Αναζητώντας οικογένεια | Ιλιάδα και Οδύσσεια | Άγχος | Αυτοφροντίδα | Κόπωση | Προτάσεις | Αιγυπτιακά | ΣΕΙΡΑ THE INNER LIFE (3 βιβλία) | Συλλογή Ησίοδος (2 τόμοι) | Σειρά Άρθουρ Σοπενχάουερ (4 βιβλία) | ΣΕΙΡΑ ΑΠΠΙΑΝΟΣ (15 Τόμοι) | Ένα παιδί που διαβάζει γίνεται ενήλικας που σκέφτεται | Η Σπηλιά του Πλάτωνα | Αντιγόνη | Ειρήνη | Το άλλο μας μισό | Γοργώ η Λακεδαιμονία | Ο πρώτος μαραθωνοδρόμος | Βάκχες | Βιβλία Γνώσης - Δημοφιλείς Κατηγορίες | Αθήνα,
cmta5npkk000t54iyjgkmw0i1,Kalina Concept Store,Kalina Concept Store - GIFT CARD,https://kalinaconceptstore.gr/products/gift-card-kalina-concept-store?srsltid=AfmBOorgzWkZpfBaPYqqARKb9wop02LbcC_yk1o_0sVP6K0hJOkAJntx,https://kalinaconceptstore.gr,200,GIFT CARD - Kalina Concept Store,"Give the gift of choice with the Kalina Concept Store E-Gift Card. Whether it's for a birthday, a celebration, or just because – it’s the ultimate present for every stylish woman in your life. 💌 Delivered instantly via email🛍️ Redeemable online (and soon in-store!)🎨 Available in multiple values Because… life is boring",Item added to your cart | GIFT CARD - Kalina Concept Store | Please adjust the following: | Subscribe to our emails | ΔΙΕΥΘΥΝΣΗ | Στοιχεία Επιχείρησης,200,Kalina Concept Store - Buy more of what makes you happy!,"Το Kalina Concept Store δημιουργήθηκε με στόχο να δώσει ""χρώμα"" στη ζωή μας μέσα από ρούχα, αξεσουάρ & καθημερινά αντικείμενα σπιτιού και ομορφιάς προσεκτικά επιλεγμένα για να ""φωτίσουν"" το στυλ μας!","Item added to your cart | CLOTHES - Wearing my mood... | Dresses | Blouses & Tops | Shirts | GIFTS - It's not just a gift, is giving your soul a lift | Gifts | Wellness | Socks | HOME - Living the stylish life | Βάζο Χυμός Πορτοκάλι - Λευκό/Πορτοκάλι/Πράσινο | Βάζο Icon Freedom 15 cm | Bow Vase | SALT BOX STAY SALTY PINK RED | HAIR - Be as bold as your hair | Κοκαλάκι μαλλιών φιόγκος | Κοκαλάκι μαλλιών μαργαρίτα | Κοκαλάκι μαλλιών φιόγκος (άσπρο/μαύρο) | DISCOUNT SHOP | TOP AMORE | TOP TULLE | TEESHIRT LETO ECRU | Black short sleeve ruffle t-shirt | Kalina's world",
cmta1ksaz00miq8iyz8knfxq5,Kalousos,Δωροκάρτα (Gift Card) 50,https://www.kalousos.gr/el/dorokarta-gift-card-50eur.html,https://kalousos.gr,200,KALOUSOS Δωροκάρτα (Gift Card) 50€ μόνο με 50.00,kalousos gift card,Δωροκάρτα (Gift Card) 50€ | Αναλυτική Περιγραφή | Ωράριο Λειτουργίας Καταστημάτων | Πληροφορίες | Επικοινωνία,200,Καλούσος Ιατρικός Εξοπλισμός,Η ΚΑΛΟΥΣΟΣ ΙΑΤΡΙΚΟΣ ΕΞΟΠΛΙΣΜΟΣ δραστηριοποιείται στο χώρο των ιατρικών μηχανημάτων και αναλωσίμων υλικών εστιάζοντας στους τομείς της Καρδιολογίας και Φυσικοθεραπείας,ΝΕΑ ΠΡΟΪΟΝΤΑ | ΠΡΟΓΡΑΜΜΑ ΕΠΙΒΡΑΒΕΥΣΗΣ KALOUSOS L∞p | #kalousos.gr | Ωράριο Λειτουργίας Καταστημάτων | Πληροφορίες | Επικοινωνία,
cmta1lj9c00piq8iynmfth5h9,Kantarzoglou,€150.00 Gift Card,https://www.kantarzoglou.gr/el/my-gift-cards/,https://kantarzoglou.gr,200,Oι δωροεπιταγές μου,,Oι δωροεπιταγές μου,200,Aρχική Σελίδα,,Aρχική Σελίδα | Προσφορές | Νέα Προϊόντα | Εργαλεία Χειρός | Πένσες & Κόφτες | Εργαλεία για το Σπίτι | Εργαλεία Κήπου | Εργαλεία Διαμόρφωσης | Προστασία Εργαζομένων | Ηλεκτρικά Εργαλεία | Εργαλεία ανά Επάγγελμα | Αναλώσιμα Εργαλείων | Μοντελισμός Κοπτικά | Βίδες Ούπα Καρφιά | Υλικά Επιπλοποιίας | Κλειδαριές & Σύρτες | Πόμολα Επίπλων | Πόμολα Πόρτας | Σπίτι - Κήπος | Εξαρτήματα Πρόσδεσης | Ηλεκτρολογικό Υλικό | Υδραυλικά Είδη | Είδη Χρωματοπωλείου | Χρώματα & Βερνίκια,
cmta1n8vk00w4q8iyw60rzrqc,Kare24,gift card - Kare24.gr,https://kare24.gr/,https://kare24.gr,200,Έπιπλα Διακοσμητικά και Αξεσουάρ για το σπίτι Kare24.gr,Η μεγάλη συλλογή της Kare σε έπιπλα και διακοσμητικά που ανανεώνεται συνεχώς με τα τελευταία trends υπόσχεται οτι θα καλύψει κάθε στυλ διακόσμησης.,Καλάθι | Λογαριασμός | For Trending Interiors | ΝΕΕΣ ΑΦΙΞΕΙΣ | ΕΞΕΡΕΥΝΗΣΤΕ ΤΙΣ ΚΑΤΗΓΟΡΙΕΣ ΑΞΕΣΟΥΑΡ | ΧΑΡΙΣΕ ΜΙΑ GIFT-CARD ΣΤΟΥΣ ΑΓΑΠΗΜΕΝΟΥΣ ΣΟΥ | ΕΠΙΚΟΙΝΩΝΙΑ | ΕΞΥΠΗΡΕΤΗΣΗ ΠΕΛΑΤΩΝ | Ο ΛΟΓΑΡΙΑΣΜΟΣ ΜΟΥ | ΑΚΟΛΟΥΘΗΣΕ ΜΑΣ,200,Έπιπλα Διακοσμητικά και Αξεσουάρ για το σπίτι Kare24.gr,Η μεγάλη συλλογή της Kare σε έπιπλα και διακοσμητικά που ανανεώνεται συνεχώς με τα τελευταία trends υπόσχεται οτι θα καλύψει κάθε στυλ διακόσμησης.,Καλάθι | Λογαριασμός | For Trending Interiors | ΝΕΕΣ ΑΦΙΞΕΙΣ | ΕΞΕΡΕΥΝΗΣΤΕ ΤΙΣ ΚΑΤΗΓΟΡΙΕΣ ΑΞΕΣΟΥΑΡ | ΧΑΡΙΣΕ ΜΙΑ GIFT-CARD ΣΤΟΥΣ ΑΓΑΠΗΜΕΝΟΥΣ ΣΟΥ | ΕΠΙΚΟΙΝΩΝΙΑ | ΕΞΥΠΗΡΕΤΗΣΗ ΠΕΛΑΤΩΝ | Ο ΛΟΓΑΡΙΑΣΜΟΣ ΜΟΥ | ΑΚΟΛΟΥΘΗΣΕ ΜΑΣ,
cmta4ymsn001tsciyyvjfc8uf,Katsudo,Katsudo Gift Card,https://www.katsudo.gr/en/products/gift-voucher,https://katsudo.gr,200,Gift Voucher – Katsudo,"How does an electronic gift voucher work? A gift voucher is electronic – nothing will come to you by mail. However, you will receive a unique discount code in the value of the gift voucher amount you have chosen. Choose the voucher value and add it to your cart. Pay for your order. When paying by card, after successful",5% discount on your order | Gift Voucher | How does an electronic gift voucher work? | Recently viewed | Customer Reviews | Reviews in Other Languages | Subscribe to our newsletter and we’ll send you a 5% discount on your first purchase as a thank you.,200,Katsudo - potreby pre bojové športy,"Športové oblečenie a výstroj pre bojové umenia vyrábané na Slovensku. Prémiová kvalita, odolné materiály a moderný dizajn. Objavte Katsudo rýchle doručenie a spoľahlivý servis.","Katsudo | 5% zľava na tvoju objednávku | Οι εκπτώσεις βρίσκονται σε πλήρη εξέλιξη | Vyber si tú správnu obuv! | Rukavice, ktoré niečo vydržia | Vybavenie, ktoré ťa nezradí | Chrániče holení | Rukavice | Box vrecia | Kimoná | Νέα | Každý pohyb má svoj význam. Cesta vedie cez disciplínu a odhodlanie. | Karate obi opasky | Rukavice na karate | Kimoná na karate | Tatami na karate | Box Rukavice | Maximálna ochrana zubov pri každom údere | Chrániče zubov | Preskúmaj naše kategórie | Zrodené pre boj. Pripravené pre víťazstvo. | Skutočné recenzie, reálne skúsenosti | Naše články | Ako si vybrať správnu veľkosť boxerských rukavíc?",
cmta1ilzk00d8q8iy2h8zeglu,Kazi,Gift Card 80,https://kazi.gr/gift-card-519380-1.html,https://kazi.gr,200,Gift Card 30 519380-1 plus size | Kazi Line Fashion,Μπλούζα Kanok Τύπου Λινό! Μπλούζα από εξαιρετικής ποιότητας ύφασμα τύπου λινό και ελληνικής κατασκευής. Πουκαμίσα σε άνετη γραμμή με V λαιμόκοψη και άνετα μανίκια....,Gift Card 80,200,"Μοντέρνα, άνετα, γυναικεία ρούχα σε μεγάλα μεγέθη XL - XXL | Kazi Line Fashion","Στο Kazi Line Fashion θα ανακαλύψετε μεγάλη συλλογή σε μοναδικά γυναικεία ρούχα plus size. Γυναικεία φορέματα, παντελόνια, μπλούζες, κιμονό μεγάλα μεγέθη",SHOP BY SIZE: | 48-50 | 52-54 | 56-58 | 60-62,
cmta1gqc2006qq8iyv2lcifad,Keriland,Δωροκάρτα,https://www.keriland.gr/product-category/gift-card/,https://keriland.gr,200,Gift Card - Keriland,Το Keriland σου δίνει τη δυνατότητα να αγοράσεις δωροκάρτα στους αγαπημένους σου!,Gift Card | Σύνδεση | Εγγραφή,200,Αρχική - Keriland,,Νέα καλοκαιρινή σειρά | Παραφίνη – Σόγια – Αρώματα | Υλικά για κεριά – Πρώτες ύλες | ΚΕΡΙΑ ΓΙΑ | HO.RE.CA | New Arrivals | Δημοφιλείς Κατηγορίες | Κορυφαία Προϊόντα | Ποιοι Είμαστε | ΕΠικοινωνηστε μαζί μας | 10% ΕΚΠΤΩΣΗ ΣΤΙΣ ΠΡΩΤΕΣ ΥΛΕΣ | Σύνδεση | Εγγραφή,
cmtb62lvm001194iyq5zn5axw,Kids Garden,Gift Card - Kids Garden,https://www.kidsgarden.gr/en/product/gift-card-en/?srsltid=AfmBOooSfynbL7v300RE025ECEyB-qTuEwnqETUiXC2RdMpEkcbTGQpl,https://kidsgarden.gr,200,Gift Card - Kids Garden,No idea what to choose? Give your loved ones the freedom to choose with a Gift Card!,Gift Card | Sending Products | Shipping charges | Order cancellation | Set an amount | Delivery details | TERMS | Info | Opening Hours | Shopping cart | Sign in,200,Αρχική - Kids Garden,,"Βαμβακερή μακό μπλούζα για αγόρι | Τζάκετ με δερματίνη | Σετ φούτερ φόρμα με τύπωμα για αγόρι | Φούτερ φόρμα σετ 3 τεμαχίων για αγόρι. Περιλαμβάνει μπλούζα με τύπωμα και 2 μονόχρωμα παντελόνια. | Πυζάμα για αγόρι | Παιδικό μαγιό boxer με τύπωμα στο πλάι για αγόρι | Βαμβακερή μπλούζα μακό με τύπωμα, αγόρι | Παιδικό μαγιό εμπριμέ για αγόρι | Φούτερ φόρμα με τύπωμα για αγόρι | Πυζάμα Energiers για αγόρι | ΟΡΟΙ ΧΡΗΣΗΣ | Πληροφορίες | Ωρες Λειτουργιας | Καλάθι | Σύνδεση",
