score,domain,merchant_name,possible_official_url,title,snippet,query,occurrences,source_files,discovery_statuses,result_bucket,result_reason,v2_bucket,v2_reason
80,princess.com.gr,Princess,https://princess.com.gr/product-category/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B5%CF%82/?srsltid,Δωροκάρτες - Princess,"Δωροκάρτες. 1 προϊόν. Ανά σελίδα. 24, 32, 64. Φίλτρα & Ταξινόμηση. Μέγεθος. Φίλτρα ... Δωροκάρτες · Εταιρεία. Χρήσιμες Πληροφορίες. Όροι Χρήσης · Τρόποι πληρωμής ...","site:.com.gr ""δωροκάρτες""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
80,projectsoma.gr,Project Soma | projectsoma.gr,https://projectsoma.gr/dorokarta.html,Δωροκάρτα | Project Soma | projectsoma.gr,"Χαρίστε στα αγαπημένα σας πρόσωπα την δωροκάρτα Project Soma επιλέγοντας το χρηματικό ποσό των 50€, 100€ ή 150€. H gift card αποτελεί μια τέλεια επιλογή ...","site:.gr ""bags"" ""δωροκάρτα""",7,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
85,puzzlehome.gr,Αγοράστε μία Δωροεπιταγή - Puzzlehome - Έπιπλα,https://www.puzzlehome.gr/index.php?route,Αγοράστε μία Δωροεπιταγή - Puzzlehome - Έπιπλα,Αγοράστε μία Δωροεπιταγή. Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. Όνομα παραλήπτη. E-mail παραλήπτη. Το όνομα ...,"site:.gr ""home"" ""δωροεπιταγή""",1,data\discovery\focused-harvest-v7\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
80,rootshair.gr,Gift card | My Site - Roots Hair Salon,https://www.rootshair.gr/product-page/mini-usb-c-curl-tong,Gift card | My Site - Roots Hair Salon,Με την Gift Card από το Roots Hair Salon μπορούν να επιλέξουν την υπηρεσία που τους ταιριάζει και να απολαύσουν μια premium εμπειρία ανανέωσης. Το ιδανικό ...,"site:.gr ""hair salon"" ""gift card""",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
100,sailionian.com,Holiday Gift Vouchers | Sail Ionian Lefkada Greece,https://www.sailionian.com/gift-vouchers/,Holiday Gift Vouchers | Sail Ionian Lefkada Greece,"Types of RYA Courses · Competent Crew ... Whether it's for Christmas, a special Birthday or an anniversary - a gift voucher is thoughtful for any occasion...","""courses"" ""gift voucher"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
85,sailstar.org,Gift card – sailing course | Sailstar,https://www.sailstar.org/presentkort.html,Gift card – sailing course | Sailstar,Give the gift of sailing! Buy a Sailstar gift card for any of our sailing courses in Stockholm or Greece.,"""courses"" ""gift card"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
100,saltydreamers.com,Ocean Jewelry Gift Card - Voucher - Salty Dreamers,https://saltydreamers.com/collections/giftcard,Ocean Jewelry Gift Card - Voucher - Salty Dreamers,"Greece EUR €; Hungary HUF Ft; Ireland EUR €; Italy EUR €; Latvia EUR ... With a Salty Dreamers gift voucher, you'll always be right! The recipient ...","""Greece"" ""jewelry"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
70,sandalista.gr,Sandalista Gift Card,https://sandalista.gr/en/p/wps_wgm_giftcard-2/sgc/?srsltid=AfmBOorW8nb9wlW-3lNiIP-b-r8Sp0EplZmYV_j8TH7FarpEkM967Z05,Sandalista Gift Card,"Veaki 64 PeristeriFree shipping, cash on delivery and exchanges! (+30) ... Women's Leather Bags. Clothing · Jackets. Shopping ...","""Peristeri"" ""bags"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
100,santorini.net,25-200 - Santorini Eshop,https://www.santorini.net/shop/gift-cards/gift-card-25/,Gift Card 25-200 - Santorini Eshop,Beauty & SkinCare · Gifts & Souvenirs · Home & Living · About Santorini ... Santorini eshop gift card 25-200 · Shop / Gift cards. Gift Card 25-200€. Eshop ...,"""Santorini"" ""beauty"" ""gift card""",5,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
100,santorinigreekgrill.com,Santorini Greek Grill Gift Cards,https://santorinigreekgrill.com/gift-cards,Santorini Greek Grill Gift Cards,Buy Santorini Greek Grill gift cards online. The perfect gift for any occasion. Send a gift card instantly to family or friends.,"""Santorini"" ""gift card""",3,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
100,santorinipizza.com,Santorini Pizza & Pasta Gift Cards,https://santorinipizza.com/gift-cards,Santorini Pizza & Pasta Gift Cards,"Give the gift of a delicious meal with our restaurant gift cards! Perfect for any occasion, our gift cards can be used for takeout or delivery. Gift Card Amount.","""Santorini"" ""restaurant"" ""gift card""",1,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
100,saunainter.com,GIFT VOUCHER 1000 - Saunainter Latvia,https://www.saunainter.com/lv/de/geschenkidee/geschenkgutschein/gift-card-1000/,GIFT VOUCHER 1000 - Saunainter Latvia,"... lightingHARVIA Lighting · CARIITTI LIGHTING · Fiber ... GIFT VOUCHER 1000. Select gift card. Gift card value ... Greece, Greenland, Grenada, Guadeloupe, Guam ...","""Greece"" ""lighting"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
100,sausalitoferry.com,Gift Card for Sausalito Ferry Co. Toy Store,https://www.sausalitoferry.com/products/gift-card,Gift Card for Sausalito Ferry Co. Toy Store,"Greece (EUR €) ... Sausalito Ferry gift card with $25 value featuring Golden Gate Bridge silhouette and ""Keep Sausalito.","""ferry"" ""gift card"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
80,sessile-athens.com,Δωροκάρτα Sessile Athens 100€ | Retina Theme,https://sessile-athens.com/dwrokarta-sessile-athens-100/4aC1cD562DC7c21/en?sort=vk&srsltid=AfmBOoq-AFN_fF2dtxBPYaet51chLEzi_K5uPrwPxDvaX1CEPL2DHYXl,Δωροκάρτα Sessile Athens 100€ | Retina Theme,Η ηλεκτρονική Δωροκάρτα Sessile Athens είναι το ιδανικό δώρο για κάθε περίσταση. Ο παραλήπτης της μπορεί να πραγματοποιήσει Αγορές μέσω Sessile Athens ...,"""Athens"" ""δωροκάρτα""",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
65,shoeq.ae,Shoeq Gift Card,https://www.shoeq.ae/products/gift-card?srsltid=AfmBOoqykK5t7ixR44Gj-6ImWRhMMvmrSjiK1E6l06nrU8Hx3eGdQo5p,Shoeq Gift Card | Gift Voucher By ...,"Hania Luxe tan leather cushioned slides Dubai flat shoes Greece. HOT. Sold Out ... Handcrafted in Crete, Greece, these...","""Crete"" ""shoes"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
80,smarten.gr,Smarten,https://www.smarten.gr/katigoria/dorokarta/,Δωροκάρτα,Δωροκάρτα. Καλωσορίσατε στον κόσμο του S.M.ARTEN ... Δωροκάρτα (2). Collections. Μέταλλο. Χρώμα ... The S.M.ARTEN Experience. Δωρεάν Μεταφορικά. Κάντε ...,"site:.gr ""experience"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
80,soandjos.gr,Soandjos,https://soandjos.gr/product/dorokarta/,Δωροκάρτα,"Αρχική σελίδα Kids Δωροκάρτα. Αναμονή εικόνας προϊόντος. Δωροκάρτα. 15,19 €. Σε απόθεμα. Δωροκάρτα ποσότητα ... Food Picks · Διάφορα Σχέδια · Κουζινα · Εργαλεία ...","site:.gr ""food"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
80,somatherapy.gr,Somatherapy,https://somatherapy.gr/gift-certificate/,Δωροεπιταγές,Δωροεπιταγή SomaTherapy για να τη δωρίσετε στα πρόσωπα που αγαπάτε! Οι ... Το Soma Therapy Spa Λαγονήσι λειτουργεί καθημερινά – εκτός Κυριακής – τις ακόλουθες ...,"site:.gr ""spa"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
80,soulbags.gr,SOUL bags Gentle · Calm · Conscious,https://www.soulbags.gr/products/%CE%BA%CE%AC%CF%81%CF%84%CE%B1-%CE%B4%CF%8E%CF%81%CE%BF%CF%85?srsltid,Δωροκάρτα - SOUL bags Gentle · Calm · Conscious,"SOUL bags Gentle · Calm · Conscious. Δωροκάρτα. Δωροκάρτα. Κανονική τιμή €8,90 EUR. Κανονική τιμή €10,00 EUR Τιμή έκπτωσης €8,90 EUR. Τιμή μονάδας / ανά.","site:.gr ""bags"" ""δωροκάρτα""",1,data\discovery\focused-harvest-v7\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
65,spaghettilab.gr,Gift Card Δωροκάρτα Spaghetti Lab | Το Πιο Νόστιμο Δώρο ...,https://spaghettilab.gr/products/gift-card?srsltid=AfmBOopIl07wn-At_GYte-aoKm5jRYawcFrtyF7CyJ7MUShe5cZma3k4,Gift Card Δωροκάρτα Spaghetti Lab | Το Πιο Νόστιμο Δώρο ...,"Το τέλειο δώρο για τους λάτρεις του 3D printing, του modeling και των DIY projects! Δεν είσαι σίγουρος αν θέλουν ένα high-performance τηλεκατευθυνόμενο DIY ...","site:.gr ""printing"" ""δωροκάρτα""",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
100,sparklingwishes.com,Sparklingwishes,https://sparklingwishes.com/products/e-gift-card?srsltid=AfmBOorU9aBE6CU0Fgj0Q40QeFVnwIEVJtF7TjQm3W_v5RSnaZEEMtpR,E-Gift Card,Give the gift of choice. Our e-gift card is delivered instantly by email and redeemable across our full collection of handcrafted Greek jewelry.,"""jewelry"" ""gift card"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
85,spitishop.gr,Οδηγός Αγοράς Για Δωροκάρτες | Spitishop.gr,https://www.spitishop.gr/content/283-odigos-agoras-gia-dorokartes,Οδηγός Αγοράς Για Δωροκάρτες | Spitishop.gr,Ανακαλύψτε στο Spitishop tips & συμβουλές για τις δωροκάρτες Spitishop. Προσφέρετε ως δώρο μια δωροκάρτα ... Decor Ango Brilliant Diolamp Eurolamp Grundig Heronia ...,"site:.gr ""decor"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
55,sportvision.gr,Κατάστημα αθλητικών ειδών | Sport Vision,https://www.sportvision.gr/terms-and-conditions-for-the-gift-cards,Κατάστημα αθλητικών ειδών | Sport Vision,Η ελάχιστη αξία ανά δωροκάρτα είναι 20€ και η μέγιστη αξία είναι 300€ .Η δωροκάρτα μπορεί να χρησιμοποηθεί σε μια συναλλαγή και δεν μεταφέρετε το υπόλοιπο της.,"site:.gr ""outdoor"" ""δωροκάρτα""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
100,sprhodes.com,Archives - SP RHODES®,https://sprhodes.com/product-category/gift-cards/,Gift Cards Archives - SP RHODES®,CUSTOMIZABLE KIDS GEAR. All Youth Equestrian · Hats · Tops · Outerwear · Belts ... $750 SP RHODES Gift Card · SP RHODES GIFT CARD $500 · $500 SP RHODES Gift Card.,"""Rhodes"" ""kids"" ""gift card""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
100,srsbooks.com,SRS Books Gift Voucher,https://srsbooks.com/products/srs-books-gift-voucher?srsltid=AfmBOop9I8vF8SIZUYLZK0xVkZM2SBmAtT8hRY6PBtakklpnnJzZ1NhB,SRS Books Gift Voucher,"Offer the gift of devotional literature with an SRS Books gift voucher, redeemable online for books and offerings by Śivarāma Swami ... Greece EUR € ...","""Greece"" ""books"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
80,staging.bestwishes.gr,Δωροκάρτα - Bestwishes - WPB Jewelry - Bestwishes,https://staging.bestwishes.gr/en/product-category/dwrokarta/,Δωροκάρτα - Bestwishes - WPB Jewelry - Bestwishes,Δωροκάρτα Bestwishes: Χαρίστε μία δωροκάρτα και ... Clothing · Diapers · Mumz · Toys · Men · Accessories · Bags ... Δωροκάρτα. Διαλέξτε το ποσό που επιθυμείτε ...,"site:.gr ""clothing"" ""δωροκάρτα""",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
80,stem-toys.gr,50 € - Stem Toys,https://stem-toys.gr/product/%CE%B4%CF%89%CF%81%CE%BF%CE%B5%CF%80%CE%B9%CF%84%CE%B1%CE%B3%CE%AE-50-e/,Δωροεπιταγή 50 € - Stem Toys,Δωροεπιταγή 50 € ... STEM toys · Παιχνίδια · Μαγνητικά; Εκπαιδευτικά Παζλ ...,"site:.gr ""toys"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
100,store.canaves.com,Canaves Oia Santorini | Store,https://store.canaves.com/gift-card/,Gift Card – Canaves Oia Santorini | Store,Gift card confirmation will be sent to your email address. Terms & Conditions ... Canaves Oia Hotel MHTE: 1167Κ035Α0934200 | Canaves Oia Suites MHTE ...,"""Santorini"" ""hotel"" ""gift card""",2,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
100,stradivarius.com,Κάρτα δώρου | Stradivarius Greek,https://www.stradivarius.com/gr/gift-card.html?srsltid=AfmBOoq5FnwnEZOgrxjrmNRkFChvAOF9nUhr9-VQ9zbTSMGC07efcY7o,Κάρτα δώρου | Stradivarius Greek,Δεν μπορείς ν' αποφασίσεις ποιο είναι το τέλειο δώρο; Η κάρτα δώρου είναι η σίγουρη επιτυχία. Διάλεξε το ποσό και στείλ'την στον παραλήπτη όποτε επιθυμείς.,"""κάρτα δώρου""",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
80,suenobags.gr,Suenobags,https://suenobags.gr/product-page/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1/,Δωροκάρτα,"Suneno Bags - Τσάντες - Πλατεία Ομονοίας 25 Β, Αγ. Στέφανος, 145 65 Τηλ: 21 ... Δωροκάρτα. €42.50 – €850.00. Ποσό Δωροκάρτας. Κάντε μία επιλογή, €50.00 ...","site:.gr ""bags"" ""δωροκάρτα""",7,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
100,support.only.com,Gift card – Home page - ONLY,https://support.only.com/hc/en-gr/sections/10146879330321-Gift-card,Gift card – Home page - ONLY,Home page · Payment & Gift cards · Gift card. Gift card. BESTSELLER's electronic gift card terms of use · Home page. English (Greece) ... (Ελλάδα) English (Austria) ...,"""home"" ""gift card"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
85,swissvax.gr,for Car Lovers - Swissvax,https://swissvax.gr/en/products/geschenkgutschein?srsltid,Gift Voucher - for Car Lovers - Swissvax,The Swissvax Gift Voucher is the ideal gift for car lovers. The voucher is valid for all products and services in the Swissvax online shop – whether carnauba ...,"site:.gr ""gift voucher""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
100,teritoria.com,Wedding Gift Card - Gift Shop Teritoria,https://www.teritoria.com/en/gift-shop/our-gift-cards/wedding-gift-card/,Wedding Gift Card - Gift Shop Teritoria,"Wedding Gift Card. This gift card is valid for 24 months and can be used in ... Greece, Germany and Austria(for a night & breakfast stay or a meal). 1 ...","""wedding"" ""gift card"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
85,theartstore.gr,δωροκάρτα Archives - The Art Store,https://theartstore.gr/product-tag/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1/,δωροκάρτα Archives - The Art Store,... Art Store · Καλάθι Αγορών €0.00 0 ... δωροκάρτα. Εμφάνιση του μοναδικού αποτελέσματος ... Art Store - a project by atsompanis. Αρ. ΓΕΜΗ: 137831855000. fbpx.,"site:.gr ""art"" ""δωροκάρτα""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
100,thebaitay.com,GIFT CARD - The BaiTay,https://thebaitay.com/collections/gift-card?srsltid=AfmBOorUBq8ljCKr8szk2xU-lhXJpiAmus50HloxaCo0mIs5QLC8OClp,GIFT CARD - The BaiTay,BAGS · HAND FAN · ACCESSORIES · TABLEWARE · WALL ART · GIFT CARD · SUMMER SALE · BLANKETS ... Thessaloniki Greece. Contact. info@thebaitay.com. MANTENGAMOS EL ...,"""Thessaloniki"" ""bags"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
100,thegreekoutdoor.com,Gift Card - The Greek Outdoor,https://thegreekoutdoor.com/gift-card/,Gift Card - The Greek Outdoor,Home Give the Gift of Adventure with Sailing Tours and Outdoor Activities in Greece Travel Gift Card Looking for the perfect travel gift for your loved ones ...,"""outdoor"" ""gift card"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
80,thermespa.gr,Thermespa,https://thermespa.gr/doroepitages/,Δωροκάρτες,"Wellness Body Spa ... Στην περίπτωση κατάθεσης του αντιτίμου, προωθούμε με e-mail σε ηλεκτρονική μορφή την Δωροκάρτα στον παραλήπτη, κοινοποιώντας τη παράλληλα ...","site:.gr ""wellness"" ""δωροκάρτα""",7,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
