score,domain,merchant_name,possible_official_url,title,snippet,query,occurrences,source_files,discovery_statuses,result_bucket,result_reason
80,makemeup.gr,MakeMeUp e,https://www.makemeup.gr/index.php?route,MakeMeUp e-gift card,"MakeMeUp e-gift card. Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον ... SKINCARE · 2310226216 · info@makemeup.gr · Τσιμισκή 130, 54621. Θεσσαλονίκη, Ελλάδα.","site:.gr ""skincare"" ""gift card""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
100,mallofcyprus.com,Introducing: Mall of Cyprus' Digital Gift Card!?,https://mallofcyprus.com/introducing-mall-of-cyprus-digital-gift-card%F0%9F%93%B2/,Introducing: Mall of Cyprus' Digital Gift Card!?,"The Mall Gift Card goes digital, offering you and your recipients even more flexibility! ?? If you too love the Mall Gift Card by Mall of Cyprus ...","""Cyprus"" retail ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,manlysurfschool.com,Purchase Gift Vouchers for Surf Lessons - Manly Surf School,https://manlysurfschool.com/gift-vouchers/,Purchase Gift Vouchers for Surf Lessons - Manly Surf School,Step 2: You will be required to create a profile to generate the gift voucher. ... Surfers Gym · Surfers Compass App. Contact. Contact Us · FAQs · Careers Form.,"""gym"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,mantility.com,Gift Card - Κάρτα Δώρου - Mantility,https://www.mantility.com/el/scarves-gallery/gift-card/,Gift Card - Κάρτα Δώρου - Mantility,"Κάρτα Δώρου · Αν το ποσό της Κάρτας Δώρου δεν συμπληρώσει ολόκληρο το ποσό της παραγγελίας, θα χρειαστεί να πληρώσετε το υπόλοιπο της αγοράς με τους διαθέσιμους ...","""κάρτα δώρου""",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,marabika.lt,MARABIKA perfume gift cards,https://marabika.lt/en/gift-cards/,MARABIKA perfume gift cards,MARABIKA perfume gift cards · Gift voucher 20 € · Gift voucher 30 € · Gift voucher 50 €.,"""perfume"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,margaritisoptics.com,MARGARITIS OPTICS gift card,https://www.margaritisoptics.com/products/margaritis-optics-gift-card?srsltid=AfmBOoqGW6u5bHRi8zmB5v9308CGpIXm0zjzo8OlTFTSR-3UKoLO6-Ux,MARGARITIS OPTICS gift card,MARGARITIS OPTICS gift card ... Taxes included. Shipping calculated at checkout. Denominations. €10.00Variant sold out or unavailable,"""optics"" ""gift card"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,mariamaiabeauty.com,Mariamaiabeauty,https://mariamaiabeauty.com/products/e-giftcard?srsltid=AfmBOoqi1hgjeH-Kbj6w4Gy0lAd2fURNdcwyhO5kjmCXOvAJ4Yixp_tK,E-GIFT CARD,ÈME Beauty digital gift card - the perfect beauty gift. ÈME Beauty gift ... Currency. Portugal (EUR €). Austria (EUR €); Belgium (EUR €); Czechia (CZK Kč) ...,"""Portugal"" beauty ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
65,mariechantal.com,Marie-Chantal E,https://www.mariechantal.com/products/marie-chantal-e-gift-voucher?srsltid=AfmBOooUVm1vYWprAC_8wFi-QgleUyARC_Ka5zTCUU-RtUPv4VIXIzLZ,Marie-Chantal E-Gift Voucher,"Perfect for new arrivals, birthdays, christenings and all special occasions.","""Greece"" ""toys"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,mastercardgiftcard.com,Mastercard Gift Card,https://www.mastercardgiftcard.com/,Mastercard Gift Card - Gift Cards & eGift Cards,"Shop Mastercard gift cards and eGift cards online, and find the perfect gift for family & friends or for employees, clients, & customers.","""Glyfada"" ""decor"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,mastorematadiy.com,Mastorematadiy,https://www.mastorematadiy.com/article/en/10/e-gift-card-3-bhmata-gia-na-aposteilete-dorokarta,e-Gift Card - 3 Βήματα για να αποστείλετε δωροκάρτα,0. Language: Greek · English. Customer Service. 7000 10 70 · TOOLS · HAND TOOLS ... Gift Voucher. Information. Terms & Conditions · Contact · Privacy Policy ...,"""tools"" ""gift voucher"" Greece",3,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,medex.fi,Gift Cards - Medex Beauty Clinic,https://medex.fi/collections/gift-cards?srsltid=AfmBOopCtR2WKDM8p-Xyhd4VgNDQp7f1laRpqWn8-ferXUougURuPcx6,Gift Cards - Medex Beauty Clinic,"over 150 € in Finland, and over 250 € in EU. Spend, save ... Medex Beauty Clinic Gift Card. Gift Cards · AVOIN LAHJAKORTTI / OPEN AMOUNT ...","""Finland"" beauty ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
80,melody-spa.gr,MELODY-SPA,https://melody-spa.gr/voucher/,GIFT VOUCHER - MELODY-SPA,"Discover the ultimate in relaxation and rejuvenation at Melody Spa in Greece ... GIFT VOUCHER. Dear guest, We are pleased to ... Spa for Children (chocolate- ...","site:.gr ""spa"" ""gift voucher""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
85,milanos-shoes.gr,Αγοράστε μία Δωροεπιταγή - Milanos Shoes,https://milanos-shoes.gr/index.php?route,Αγοράστε μία Δωροεπιταγή - Milanos Shoes,Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. ... Milanos Shoes στο Περιστέρι. 45+ χρόνια εμπειρίας στον χώρο ...,"site:.gr ""shoes"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
100,millinghotels.dk,Gift card Milling Hotels | Experience Denmark,https://millinghotels.dk/gift-card/?lang=en,Gift card Milling Hotels | Experience Denmark,"Order a gift card for Milling Hotels. The gift card applies to all our hotels throughout Denmark and is the perfect gift for a friend, girlfriend or family!","""Denmark"" hotel ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
85,miniatureshoes.gr,Miniature Shoes,https://miniatureshoes.gr/product/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1/,Δωροκάρτα - Miniature Shoes,Αγοράστε μία δωροκάρτα και δώστε στους αγαπημένους σας την δυνατότητα να διαλέξουν οποιοδήποτε προιόν επιθυμούν! ... Miniature Shoes © 2020.,"site:.gr ""shoes"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
85,missyandme.gr,MissYandME | Fashion gift card,https://missyandme.gr/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1/,Δωροκάρτα MissYandME | Fashion gift card,"Χάρισε δωροκάρτα MissYandME για γυναικεία μόδα, αξεσουάρ και online αγορές με εύκολη επιλογή ποσού και εξαργύρωση.","site:.gr ""fashion"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
80,mizensir.com,The Perfect Niche Perfume Gift Card | Mizensir Luxury,https://www.mizensir.com/en-kw/products/la-carte-cadeau-mizensir?srsltid=AfmBOopGrTuGbpdSxtut2z-7Z0MaIxvBpYa6SEKJOEde_rv8iPhLi0jr,The Perfect Niche Perfume Gift Card | Mizensir Luxury,"GIFT CARD | MIZENSIR. No reviews. Sale price100.00 ... Artisanal perfume house, founded in 1999 in Geneva by Master Perfumer Alberto Morillas. ... Greece (EUR €)","""perfume"" ""gift card"" Greece",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
85,mosaicshop.fr,Gift voucher 10 euro - mosaicshop,https://mosaicshop.fr/en/products/kadobon-10-euro-597,Gift voucher 10 euro - mosaicshop,"Buy Gift voucher 10 euro online for €10.00 at MosaicShop! Your expert for mosaic tiles, tools and supplies.","""tools"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
80,muni-baby.nl,Muni Baby Gift Voucher,https://muni-baby.nl/en/products/muni-baby-cadeaubonnen?srsltid=AfmBOoqVopG8-9OortnN7vOcWCSdeD-4XBOrYlB2TS50h1z1Pgd90AI6,Muni Baby Gift Voucher,"With the Muni Baby gift voucher you not only give a gift, but the reassurance that parents can choose the best products for their little one. How does it work?","""baby"" ""gift voucher"" Greece",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,muziker.com,Muziker Gift Voucher (Digital Product),https://www.muziker.com/muziker-gifts-gift-card?srsltid=AfmBOoooVkxundETyP6EeeHmniCQ1u1j4e90iLwLv0YXcE8iWZzTPnvt,Muziker Gift Voucher (Digital Product),Muziker Gift Voucher (Digital Product) United Kingdom. Confirm country Confirm. Gift ideas · FAQ · Muziker Blog · Logo muziker. Music · LP & CD · Merch · Art.,"""music"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
80,my-bagfactory.com,Digital gift voucher MyBagFactory,https://www.my-bagfactory.com/en/products/geschenkgutschein-mybagfactory,Digital gift voucher MyBagFactory,Digital gift voucher MyBagFactory. Bewerten Sie als ... Everything you need to know about our travel bags – from carry-on luggage to care instructions.,"""luggage"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,mycover-protection.com,Motorcycle gift voucher for real bikers - MYCOVER® Protection,https://www.mycover-protection.com/en/produkt/gift-voucher/,Motorcycle gift voucher for real bikers - MYCOVER® Protection,"Motorcycle gift voucher: MYCOVER® Online store gift voucher ... Greece, 9,90 € / free shipping from 99€ order value. Ireland, 9,90 € / free ...","""motorcycle"" ""gift voucher"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,myfashionfruit.com,MYFASHIONFRUIT,https://myfashionfruit.com/products/myfashionfruit-gift-card?srsltid=AfmBOoosQZAnYmzb9h_MUI0XHwnEGWaX-BH1fzw8jWL_FRCZo6IAQOtP,Gift Card | MYFASHIONFRUIT,"Plain maroon gift card — MYFASHIONFRUIT. Μεγάλη εικόνα. Gift ... Athens, Greece. Useful Infos. Πολιτική Επιστροφών · FAQ · Τρόποι Αποστολής · Τρόποι ...","""Athens"" ""fashion"" ""gift card""",7,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,mykonos-grill.com,Mykonos Grill,https://mykonos-grill.com/gift-cards/,Gift Cards - Mykonos Grill,"Give us a call, come to our location, or send us an e-mail to purchase a gift card for your loved one today ... Kids Menu · Wine Menu · Gallery · Private Dining.","""Mykonos"" ""kids"" ""gift card""",1,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,mykonosonthebay.com,GIFT VOUCHER | MykonosOnTheBay,https://www.mykonosonthebay.com/gift-voucher,GIFT VOUCHER | MykonosOnTheBay,"Gift Voucher. Treat someone you care to a Good Meal! Discount is applicable ... (Includes Mykonos On The Bay, SolePomodoro Trattoria Pizzeria, Cugini Trattoria ...","""Mykonos"" ""gift voucher""",3,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
85,naild.de,Gift voucher for Press on Nails (10-50€) ❤️ NAILD,https://www.naild.de/en/products/press-on-nails-geschenkgutschein?srsltid=AfmBOooUMVbKE4_vsMABrdf28mpOOXk_hq2HjnnPSep1oWbYP3hEiSky,Gift voucher for Press on Nails (10-50€) ❤️ NAILD,Digital gift voucher for Press on Nails & all other products in our online shops ✨ 10 - 50 € ✊ quick & easy ✔️ Give away now!,"""nails"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
85,nakasconcept.gr,Nakasconcept,https://www.nakasconcept.gr/el/proionta/dorokartes/,Δωροκάρτες,"Μπορείτε να επιλέξετε μία ή παραπάνω από τις δωροκάρτες των 10€, 20€, 50€, 100€, 200€, 300€, 400€ ή και 500€ ή συνδυασμό αυτών. Μπορείτε να αγοράσετε τη ...","site:.gr ""δωροκάρτες""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
