v4_score,domain,merchant_name,possible_official_url,title,snippet,query,occurrences,source_files,discovery_statuses,result_bucket,result_reason,v4_bucket,v4_reason,v5_bucket,v5_reason
65,augenoptik-muenster.de,Class Optics - Gift Voucher,https://www.augenoptik-muenster.de/en/products/klasse-optik-geschenkgutschein,Class Optics - Gift Voucher,"Greece EUR €; Guernsey EUR €; Hungary EUR €; Iceland EUR €; Ireland EUR ... Class Optics - Gift Voucher. Class Optics - Gift Voucher. Regular price €10,00 ...","""optics"" ""gift voucher"" Greece",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
65,cce.sydney.edu.au,Gift voucher | CCE - Centre for Continuing Education,https://cce.sydney.edu.au/product/GIFT,Gift voucher | CCE - Centre for Continuing Education,Greek courses · Italian courses · Japanese courses · Spanish courses · Marketing ... Gift voucher. Enrol now Download brochure. Jump to… Enrol now. Location.,"""courses"" ""gift voucher"" Greece",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
65,chefshat.com.au,Shop $50 GIFT VOUCHER,https://www.chefshat.com.au/product/4035--50-gift-voucher?srsltid=AfmBOopYkesLP3JjvLfv0M2lF8T4pUXn7GDefz_syn3_Rk_dbwbkxvge,Shop $50 GIFT VOUCHER,Athens · Athens - Vintage · Atlantis · Austwind · Bogart · Café · Chopsticks · Cutlery ... Shoes · Unisex Jackets · Unisex Pants · Women's Jackets · Women's Pants ...,"""Athens"" ""shoes"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
65,cysend.com,Buy Protect Marine Area Gift Card Gift Card in Greece online securely,https://www.cysend.com/product-page/31761,Buy Protect Marine Area Gift Card Gift Card in Greece online securely,Support Greek marine conservation with our Protect Marine Area Gift Card. Give the gift of sustainability and contribute to safeguarding Greece's precious ...,"""marine"" ""gift card"" Greece",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
65,diatautaathens.com,Dia Tauta Gift Shop e,https://diatautaathens.com/products/dia-tauta-gift-shop-e-gift-card?srsltid=AfmBOoqDy6B3tsmqKXpzi9kXUvXHZL7LRNO7p0M_S3fbxtODruu4iyYK,Dia Tauta Gift Shop e-gift card,"Cosmetics & Soaps + - · All Cosmetics & Soaps · Hair · Face · Body · Hand & Foot ... Copyright © 2026, Dia Tauta Athens. Powered by Shopify. Payment icons.","""Athens"" ""cosmetics"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
65,divineproperty.com,Divine Gift Card - The Gift of Memories,https://divineproperty.com/divine-gift-cards/,Divine Gift Card - The Gift of Memories,"Paros · Porto Heli · Corfu · Peloponnese · Spetses · Antiparos · Chalkidiki · Milos ... Inside the Complex of Casa Del Mar Hotel,. Aleomandra, 84600, Mykonos.","""Paros"" ""hotel"" ""gift card""",1,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
65,gr.gant.com,Here's your gift card!,https://gr.gant.com/pages/test-test?srsltid=AfmBOopD5gKW5cDdbULAX4aPk0oPTp0cQchseNmMt1YcASi93Om-rQup,Here's your gift card!,GANT Greece https://gr.gant.com. Here's your gift card! Disabled. Gift card illustration. Use this code at checkout to redeem your gift card. QR code — scan ...,"""Greece"" ""gift card""",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
65,hariscotton.com,Com,https://hariscotton.com/linen-clothes-linen-dresses-10?srsltid=AfmBOoooG8wUxBcHMklcCIcWKx5VTVrvvpLI-nZd9bS74MioV2aHCCaU,Gift Cards,"Haris Cotton gift card, fashion gift card, digital gift card ... gift card, email gift card, stylish gift card. ... Athens, Greece. G.E.M.I. 87631702000. Tel: +30 ...","""Athens"" ""fashion"" ""gift card""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
65,kelani-eyewear.com,Gift card,https://kelani-eyewear.com/en/products/gift-carte?variant=52533148549460,Gift card,... eyewear collections (for men and women) Gift with meaning: 100% r. ... gift voucher · about us · your opinions · FAQ ... Greece (EUR €) Hungary ...,"""eyewear"" ""gift voucher"" Greece",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
65,koopsmeubelen.com,Koops Furniture Gift Voucher,https://koopsmeubelen.com/en/products/koops-meubelen-cadeaubon?srsltid=AfmBOopTFsXYOapB72cP9tXkRGaM2IgfmXqMGBBO_HOFL6sUnUDRjzIf,Koops Furniture Gift Voucher,Greece (EUR €) Greenland (DKK kr.) Grenada (XCD ... Koops Furniture Gift Voucher. Koops Meubelen. Koops Furniture Gift Voucher.,"""furniture"" ""gift voucher"" Greece",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
65,libertineparfumerie.com.au,Digital Gift Card - Libertine,https://www.libertineparfumerie.com.au/products/digital-gift-card?srsltid=AfmBOopvMasTT-GuMyvPT1mYgqjdrguJ_yxlM6x0f4OlngmtsqAqsOFk,Digital Gift Card - Libertine,"(GMT+3) Europe / Athens, (GMT+2) Europe / Belgrade, (GMT+2) Europe / Berlin, (GMT+2) ... perfume houses. Discover Find my Perfume. Outlet. Connect With Us.","""Athens"" ""perfume"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
65,lille-barn.com,Gift Voucher,https://lille-barn.com/en/products/gift-voucher?srsltid=AfmBOore2ocul6-v6UmWIFY5P7GuUVEHRMXEfJSPgPAbUrQnLk7eBxw1,Gift Voucher,"Greece (EUR), Hungary (HUF), Ireland (EUR), Italy (EUR), Latvia (EUR) ... Wooden toys - Marble run tree small - Montessori - Open-ended toys. €54,95.","""Greece"" ""toys"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
65,milliesavage.com,GIFT VOUCHER,https://www.milliesavage.com/en-eu/collections/gift-voucher?srsltid=AfmBOooOAH2l-Xm52KYgByW2ghwK-bUmaMdkHdJs0RzXEWMQPYHkjrJr,GIFT VOUCHER,Physical ... lighting or an unsteady hand can affect how accurately you measure. ... Greece / €. Greenland / kr ...,"""Greece"" ""lighting"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
65,mydowntowngiftcards.ca,17th Ave Gift Card | Downtown Gift Cards Canada,https://mydowntowngiftcards.ca/product/17th-ave-gift-card/,17th Ave Gift Card | Downtown Gift Cards Canada,Where to spend. All (77) Shopping (26) Health + Beauty (8) Food + Drink (43) ... Paros Real Greek. Peppino 17th Ave. Paros Real Greek. 4.6 (623). $$ . 1436 8 ...,"""Paros"" ""beauty"" ""gift card""",1,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
65,pureandcure.com,Minos Palace Resort Crete | FREE €50 Spa Gift Voucher,https://pureandcure.com/hotel/485/minos-palace-resort,Minos Palace Resort Crete | FREE €50 Spa Gift Voucher,Adults-only resort on Crete with a private Blue Flag beach and the NAO Longevity Hub. Lowest prices. Bonus on booking: free €50 spa gift voucher per person.,"""Crete"" ""spa"" ""gift voucher""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
65,roomcard.com,for Grand Hyatt Athens,https://roomcard.com/hotel/grand-hyatt-athens/30458802,Gift Card for Grand Hyatt Athens,"Give a personalised hotel gift card for Grand Hyatt Athens with Roomcard, the digital hotel gift card that can be used to book hotels all around the world.","""Athens"" ""hotel"" ""gift card""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
65,stevenrhodesshop.eu,Steven Rhodes - Gift voucher,https://stevenrhodesshop.eu/en/products/steven-rhodes-geschenkgutschein,Steven Rhodes - Gift voucher,"Steven Rhodes - Gift Voucher. Simply select the appropriate voucher amount, go to the shopping cart and pay for the voucher.","""Rhodes"" ""gift voucher""",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
65,storetodoorau.com,Buy Gift Card - Online Gift Voucher | Store To Door,https://storetodoorau.com/collections/gift-card?srsltid=AfmBOooObTAGwtui8vvvu658HnUyj11fpXWf4RcaUjLe-LSTEgaDTkCN,Buy Gift Card - Online Gift Voucher | Store To Door,"The pastry on these is not puff pastry, and it's thinner than short crust. ... Authentically Greek. Each one is really a “main” sized serving. I served ...","""pastry"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
65,theolivesense.com,Gift Card,https://www.theolivesense.com/products/gift-card?srsltid=AfmBOopZqy_mBMAxk5AVu-GbGzvlZsg063x3tm6h-LwPJCgB7a50xloG,Gift Card,... skincare product to her face against a beige background. From our hands to ... Greece. (030) 211 4086 920 (030) 6934 919 569. info@theolivesense.com.,"""Greece"" ""skincare"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
65,thevenuesco.au,Festive Season Exclusive Offer – 25% Off Dining Gift Voucher,https://thevenuesco.au/festive-season-exclusive-offer-25-off-dining-gift-voucher/,Festive Season Exclusive Offer – 25% Off Dining Gift Voucher,Jimmy's Kitchen Festive Season Exclusive Offer - 25% Off Dining Gift ... Because it's so much more than just a meal — it's a ticket to Greece without the flight!,"""Greece"" ""kitchen"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
65,vkathbeauty.com,100 € - VKATHENS,https://vkathbeauty.com/product/gif-card-100-e/,GIFT CARD 100 € - VKATHENS,"GIFT CARD 100 €. 100,00 €. GIFT CARD 100 € ποσότητα. Προσθήκη στο καλάθι ... Η VKATH ATHENS είναι περισσότερα από ένα απλό eShop, είναι ένας προορισμός ...","""Athens"" ""beauty"" ""gift card""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
65,vleesetendeplantshop.be,Gift Voucher Carnivorous Plants | a surprise for plant lovers,https://vleesetendeplantshop.be/en/collections/cadeaubon-vleesetende-planten?srsltid=AfmBOoqWcbgLSJ3AFjp0kh56wvper6Xk1vCv4zZ3dSsc7Q9jpwC1-WlW,Gift Voucher Carnivorous Plants | a surprise for plant lovers,"Greece EUR € ... Gift voucher. Do you want to buy a gift for a ... Visits to other growers, exchange fairs and years of cultivation later, a hobby nursery grew out ...","""hobby"" ""gift voucher"" Greece",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
65,worldofdutchflowersandplants.com,Gift voucher - World of Dutch Flowers & Plants,https://www.worldofdutchflowersandplants.com/en/products/cadeaubon?srsltid=AfmBOop4NTHjnvMVJyp56ShuH2gtY528Ueja2l6TWXIKo83KE_wthc4E,Gift voucher - World of Dutch Flowers & Plants,Greece (EUR €); Hungary (EUR €); Ireland (EUR €); Italy (EUR €); Latvia ... Gift voucher - World of Dutch Flowers & Plants.,"""flowers"" ""gift voucher"" Greece",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
60,eastatticacruises.com,Com,https://www.eastatticacruises.com/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1/,Δωροκάρτα,Δωροκάρτα. Χάρισε μια κρουαζιέρα ... east_attica_cruises. Daily cruises from Porto Rafti (Close to Athens and ✈️) Tickets: 42€ per person | Kids' discounts,"""Athens"" ""kids"" ""δωροκάρτα""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_snippet|repeated_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
60,jstor.org,On the Effect of Gift Vouchers Versus Direct ...,https://www.jstor.org/stable/26967334,On the Effect of Gift Vouchers Versus Direct ...,"από Y Ding · 2020 · Γίνεται αναφορά σε 46 — Because the number of cakes sold is a dis- crete nonnegative count and the data were quite dispersed, we ... a gift voucher for making the purchase. Participants ...","""Crete"" ""jewelry"" ""gift voucher""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_snippet|repeated_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
60,mooneys.cardfoundry.com,Mooney's Sports Bar & Grill,https://mooneys.cardfoundry.com/,Mooney's Sports Bar & Grill - Gift Cards | Main Menu,... Athens/Williamsville/Corning · Order Status · Check Balance · Accessibility Version. Gift Cards. Welcome to our online gift card shop! ... computers hard drive by ...,"""Athens"" ""computers"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_snippet|brand_domain_match,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
