bucket,reason,domain,merchantName,possibleOfficialUrl,title,score,occurrences,notes,sourceFiles
REVIEW,plausible_giftcard_but_needs_human_check,anthea.gr,Αγοράστε μία Δωροεπιταγή,https://www.anthea.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,85,2,Το καλάθι αγορών είναι άδειο! Συνδεση; Εγγραφη. Anthea Cosmetics ... Αυτή η δωροεπιταγή θα αποσταλεί με e-mail στον παραλήπτη αφού ολοκληρωθεί η πληρωμή σας.,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v4-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,apivita.com,e Gift Card Terms,https://www.apivita.com/en/terms-conditions-egift-card?srsltid=AfmBOooSLSeBpqV9j5ulf_DYi5O5Q8AcGjDBdvsTClSZxXin1OzEGsO9,e Gift Card Terms,100,1,Men's Skincare & Grooming · All Products · CONCERN @@. Multiple Signs Of Aging ... It is not possible to redeem an e-Gift Card for the purchase of another e-Gift ...,data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,apos.audio,Apos Audio Gift Card,https://apos.audio/products/apos-audio-gift-card?srsltid=AfmBOooWRQI2lNqR05WjeP18_a5BeGw1dBc4cH9s0IRsjgwP_-tZuYlc,Apos Audio Gift Card,100,1,"Give the gift of premium audio with an Apos Audio gift card. Perfect for audiophiles and music lovers, our gift cards allow recipients to choose from a wide ...",data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v2\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,apostolouepiplo.gr,Αγοράστε μία Δωροεπιταγή,https://www.apostolouepiplo.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,85,1,Τα καλάθι αγορών σας είναι άδειο! close. Apostolou Furniture - Έπιπλο Αποστόλου ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή ...,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v4-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,apothekespa.com,30,https://www.apothekespa.com/en/gift-card,Gift Card 30,100,2,Give them the gift of choise with an apotheke spa gift card. They are ... Chania +30 2821079797. OPENTIME. 10:00 - 21:00. Sat: 10:00 - 20:00. PREPAYMENT.,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,app.squareup.com,Order | Hair by Larissa eGift Cards,https://app.squareup.com/gift/MLMSKXKVCZ04W/order,Order | Hair by Larissa eGift Cards,85,1,Order Hair by Larissa eGift Cards online and give the perfect gift ... What kind of gift is it? For one individual. Send a gift card to one recipient. Group gift ...,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv
REVIEW,plausible_giftcard_but_needs_human_check,app.talk-home.com,Buy Hotel Gift Cards for Netherlands,https://app.talk-home.com/en/gift-card/netherlands/hotel?srsltid=AfmBOoq1i6Zy2hYHR9Pl7PgXu6McvMFiNitCxUSwm-I_gw6VVuEqO9Q2,Buy Hotel Gift Cards for Netherlands,100,1,"Hotel Gift Card. netherlands. Country of use: netherlands. No products. Sorry, we don't have any products available for Hotel Gift Card at this moment. The ...",data\discovery\mass-harvest-v5\clean-v5.5\review.csv
REVIEW,plausible_giftcard_but_needs_human_check,applybay.shop,Mid-Level Gift Card Programmes & Planogram Compliance ...,https://applybay.shop/mid-gift-card-programmes-planogram-compliance-rosary-maker-for-fitness-jobs,Mid-Level Gift Card Programmes & Planogram Compliance ...,100,2,"Mid-Level Gift Card Programmes & Planogram Compliance Rosary Maker for Fitness jobs ... Yarham Heaton Health — Chalandri, Chalandri Municipality — EUR ...",data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,apps.apple.com,Special Gift Cards - App Store,https://apps.apple.com/au/app/special-gift-cards/id1585917288,Special Gift Cards - App Store,100,1,"The voucher has proven to be practically unusable, and I will never purchase a this gift card again. ... Malta · Moldova, Republic Of · Montenegro · Nederland ...",data\discovery\mass-harvest-v5\clean-v5.5\review.csv
REVIEW,plausible_giftcard_but_needs_human_check,aptmedicalaesthetics.com,Gift card - 1 Medical Spa in Oakville,https://aptmedicalaesthetics.com/shop/giftcard/Gift-card/?srsltid=AfmBOoqRnlZCY3W-V8arQkbnmEQbTPQAzGRuLZ1_sLT_x14UjWOC4nwb,Gift card - 1 Medical Spa in Oakville,100,1,"Similar to gift certificates, these gift cards can be purchased for any dollar amount and do not expire. Call us now to order your gift card, or let us know ...",data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,arakaibeauty.com,Gift Of Beauty Gift Card at Ara'kai Beauty Copenhagen,https://arakaibeauty.com/products/ara-kai-beauty-gift-card-1?srsltid=AfmBOoqabxNySNlzw1kjskxS_gHwESRNbsoLwCsY88woJkA_3_FYCPRO,Gift Of Beauty Gift Card at Ara'kai Beauty Copenhagen,100,4,Share beauty and wellness with an Ara'kai Beauty Gift Card. The Ara´kai Beauty Gift Cards are redeemable at Ara´kai Beauty only (both online and in-store).,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v2\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,araks.com,Gift Card - Araks,https://www.araks.com/collections/gift-card?srsltid=AfmBOor4_h3wh72qnmNZ_yDFpDzNSqh25YqHObiZbuID0WM9OSkl0AdT,Gift Card - Araks,65,1,Greece (EUR €); Greenland (DKK kr.) Grenada (XCD $); Guadeloupe (EUR ... Araks is consciously crafted lingerie and swimwear. Committed to taking care ...,data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v3\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,arapina.co.uk,Order a voucher delivery in London from Arapina Bakery,https://arapina.co.uk/product/gift-voucher/?srsltid=AfmBOoqDadsY6A2dLGgxll2sitN_mB5btRF785eLcm9gMQTbE3NbfWzd,Order a voucher delivery in London from Arapina Bakery,60,1,"Enjoy eating and living the way Arapina suggests! Buy a gift voucher with us ... The pistachio scroll was also delicious, the pastry itself was a ...",data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,argento.com,Gifts E-Mail Gift Voucher Argento.com,https://www.argento.com/en/Gifts-E-Mail-Gift-Voucher/m-1803.aspx?srsltid=AfmBOoqzhwZvjMC0c5Vah7BTKRJI2SPSoGoELeZJGSLRqh82uqcLG5aQ,Gifts E-Mail Gift Voucher Argento.com,100,5,Give a loved one the present they've always wanted with an Argento Gift Voucher to spend on their favourite jewellery brands!,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v2\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,argo-ceramics-gifts.gr,Αγοράστε μία Δωροεπιταγή,https://www.argo-ceramics-gifts.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,85,2,argo-ceramics-gifts.gr · 0. Όλες. Όλες; SHOP; ΑΝΤΙΚΕΙΜΕΝΑ ΤΕΧΝΗΣ ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας.,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v4-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,aritswatches.com,Arits Watches & Co. Gift Card,https://aritswatches.com/products/arits-watches-co-gift-card,Arits Watches & Co. Gift Card,100,5,"Arits Watches & Co. Gift Card. Zoom. Arits Watches & Co. Gift Card. Sale price€150,00. Some moments ask for more than a bottle of wine or an envelope with cash ...",data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v2\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,armadio.gr,120,https://www.armadio.gr/en/shop/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1-120,Δωροκάρτα 120 - Gift cards,85,7,Δωροκάρτα 120€ Gift cards Δωροκάρτα αξίας 120 ... Women's clothing; 3Dresses · Shirts; 3Skirts; 7Blouses ... Δωροκάρτα 120€. Δωροκάρτα 120€. dorokarta120-01 ...,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v4-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,artandbeauty.gr,Αγοράστε μία Δωροεπιταγή,https://artandbeauty.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,85,2,Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. ... Art and beauty nails · art_and_beauty_nails_. Εξυπηρέτηση.,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v4-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,artandwalk.com,Gift Card,https://artandwalk.com/tour/gift-card/,Gift Card,100,1,How It Works: Choose Your Amount – Select a gift card value that suits your budget (€48 covers one adult tour or workshop!),data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,artdeco.com.gr,belleek Belleek e,https://www.artdeco.com.gr/?a,belleek Belleek e-Gift Voucher Sale,80,8,Easy Redemption: Redeeming our e-Gift Cards is a breeze. Recipients can simply apply their e-Gift Voucher code during the checkout process. Note: Belleek e-Gift ...,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,articraft.gr,Articraft,https://articraft.gr,Διάλεξε το ποσό που θες ακριβώς με τη Δωροκάρτα ArtiCraft,,1,"Wave2Bucket=HIGH_SAFE | Wave2Score=70 | Wave2Reasons=GIFT_TITLE | GREEK_DOMAIN | MULTI_QUERY | MULTI_HIT | Queries=site:.gr hobby ""gift card"" | ""gift card"" Greece jewelry | Imported to DISCOVERED only; requires verification before production.",DB:DISCOVERED:cmt9y17sa0011pwiy8p3skqs7
REVIEW,plausible_giftcard_but_needs_human_check,artnhobby.ie,Gift Card €25.00,https://www.artnhobby.ie/products/gift-card-2500-gcs25?srsltid=AfmBOorHxFMSOU7C4zzHRGYySCQjqDGKg4bfMS1xxkp9pssBrU5vlXKX,Gift Card €25.00,100,5,Art & Hobby Gift Card €25.00. You can spend this card in any Art & Hobby store nationwide including our online store This Gift Card never expires.... Ever!,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,artofescaperoom.com,Gift card,https://www.artofescaperoom.com/product/gift-card/,Gift card,100,5,Treat your recipient to a Escape Room Gift Voucher which can be printed or emailed and used when making the reservation online.,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,asdagiftcards.com,Buy Gift Cards and Gift Vouchers - 100+ UK Brands,https://www.asdagiftcards.com/cards?srsltid=AfmBOorFOuVrK9ReoazbXKaFPcdFPKIK1-C1-LLY9DU7dK3VpEPqJosI,Buy Gift Cards and Gift Vouchers - 100+ UK Brands,100,1,"No matter the person, we've got the perfect gift card for them. Buy gift ... £20 - £100. Gift Card New Look UK Gift Card£1 - £200. Gift Card Nike UK£15 ...",data\discovery\mass-harvest-v5\clean-v5.5\review.csv
REVIEW,plausible_giftcard_but_needs_human_check,asos.com,Buy Online Shopping Gift Vouchers,https://www.asos.com/gift-vouchers/,Buy Online Shopping Gift Vouchers,70,5,"Simply choose a design, top it up with an amount of your choice, drop in a message and we'll slide it straight into the lucky person's inbox on your chosen day.",data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,aspasiajewellery.com,Yoga gift voucher 3 lessons pack,https://www.aspasiajewellery.com/online-yoga-shop/p/yoga-gift-,Yoga gift voucher 3 lessons pack,85,6,Yoga gift voucher 3 lessons pack- Experience the Gift of Yoga. €140.00.,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,aspro.store,Get your digital gift card now online,https://aspro.store/en/products/aspro-cleaning-lab-digital-gift-card?srsltid=AfmBOopcSAVecgfjbUIQpImjB0heoUDGuOnDJSE5cYJ-95OwmiqcwpC2,Get your digital gift card now online,100,3,"Digital gift card. Open media 1 in modal. 1 / of 1. aspro store. Digital ... If you are nearby, visit us in our shop in Kavala-Greece. We will be happy ...",data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,assos.com,"Gift Card Gold, » ASSOS Of Switzerland",https://www.assos.com/se/gift-card-gold-146465.html,"Gift Card Gold, » ASSOS Of Switzerland",100,4,"Gift Card Gold - ASSOS Of Switzerland - Official Online Shop. Gift Card Gold. 3 100,00 SEK. * required fields. Sender name *. Sender email *. Recipient name ...",data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v2\global-brand-review.csv
